,uuid_store,owner_sore,owner_name,owner_last_name,store_name,latitude_coordinates,longitude_coordinates,description_store,image_store,store_phone_number,store_email,store_address,company_inscription,premium,product_type,modification_date,discharge_date
1284,f2015785-e886-42c4-bc49-df7c72bea36a,,Juan Manuel,Marquez,ALIMENTACION,"438452,59","4471497,54",COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,,+34 626245930,Juan_Manuel_Marquez@vallejo.org,"CALLE SAN PATRICIO,1",A26406939,False,R,2022-06-06,2022-06-06
1286,e5372cec-9bc5-4c3b-b0ac-148585a444ee,,Vilma,Losa,CAFETERIA ROMAN,"437339,6","4470902,54","COMERCIO AL POR MENOR DE PASTELERIA, CONFITERIA, REPOSTERIA CON OBRADOR-BARRA DEGUSTACION",,+34 623365485,Vilma_Losa@benavente-seco.es,"CALLE MATILDE HERNANDEZ,100",A05802334,False,R,2022-06-06,2022-06-06
1287,32924cf4-4bef-4e42-af81-2f55273bb0ad,,María Cristina,Garmendia,CAFETERIA,"437339,6","4470902,54",COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,,+34 621667902,María_Cristina_Garmendia@mora.es,"CALLE MATILDE HERNANDEZ,100",A19904167,True,R,2022-06-06,2022-06-06
1292,215995f3-6915-484c-9493-a932c2f00fd3,,Cirino,Girona,ALIMENTACION ARTU-REY,"437367,57","4468536,54",COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS,,+34 623115238,Cirino_Girona@sevilla.org,"CALLE CALDERILLA,1",A23531798,True,X,2022-06-06,2022-06-06
1294,f7100352-bd6c-4a18-a3be-0852ef46ed74,,Manolo,Reyes,ALIMENTACI0N,"437367,57","4468536,54",COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS,,+34 620143441,Manolo_Reyes@palau-patino.es,"CALLE CALDERILLA,1",A95254211,True,X,2022-06-06,2022-06-06
1296,35b1b3b8-bbaf-4997-8cb3-fb1520157394,,Baldomero,Téllez,BANCO SANTANDER,"439029,59","4470681,53",COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,,+34 622923678,Baldomero_Téllez@canales-hervas.net,"PLAZA ELIPTICA,3",A88589519,True,R,2022-06-06,2022-06-06
1298,32c59078-fc11-4dcb-aa0d-4c2857549d23,,Leocadio,Aguilera,MADRID,"437339,6","4470902,54",COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR,,+34 620796272,Leocadio_Aguilera@alegre.es,"CALLE MATILDE HERNANDEZ,100",A78487157,True,F,2022-06-06,2022-06-06
1300,7d2b1745-71c7-4753-8485-8e6c5061719c,,Clarisa,Valderrama,GRANJA ALCARRIA HUEVOS,"436997,59","4469534,54","COMERCIO AL POR MENOR DE AVES, HUEVOS Y CAZA SIN OBRADOR",,+34 627617859,Clarisa_Valderrama@perea.com,"CALLE ALBARES DE LA RIBERA,6",A41127399,False,C,2022-06-06,2022-06-06
1304,8e9fa6da-5fa5-4acc-8378-ca5bf77ec66e,,Claudio,Pazos,ALIMENTACI0N FRUTOS SECOS,"438452,59","4471497,54",COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS,,+34 622498145,Claudio_Pazos@aragones.net,"CALLE SAN PATRICIO,1",A44159327,True,X,2022-06-06,2022-06-06
1310,524f6638-fd5e-4869-a9df-3fd107ec5058,,Alexandra,Cortés,MERCADONA,"439943,59","4471827,53","COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, CON PREDOMINIO EN PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO (AUTOSERVICIO)",,+34 624154159,Alexandra_Cortés@chaves-vargas.org,"CALLE SAN DELFIN,3",A55224270,True,X,2022-06-06,2022-06-06
1317,3ab30a38-822e-4249-8c8f-4c3333db99b9,,Aitana,Montaña,FRUTOS SECOS ALIMENTACION,"439543,59","4471582,53",COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS,,+34 627025239,Aitana_Montaña@arana.com,"CALLE INMACULADA CONCEPCION,36",A15370914,False,X,2022-06-06,2022-06-06
1324,a2413a5b-d97e-4347-a3e9-157bb3e9a820,,Carmelita,Garrido,COMERCIO MINORISTA ALIMENTACION,"438935,59","4470775,53",COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS,,+34 624328414,Carmelita_Garrido@mancebo.com,"AVENIDA OPORTO,6",A20015109,True,X,2022-06-06,2022-06-06
1330,ec800ea3-4a9e-4aad-8213-619ce43446dc,,Rolando,Romeu,UNIDE,"437968,6","4471133,54","COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, CON PREDOMINIO EN PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO (AUTOSERVICIO)",,+34 626036463,Rolando_Romeu@parejo.com,"GLORIETA VALLE DE ORO,3",A98816820,True,X,2022-06-06,2022-06-06
1335,f1d09e03-b5e2-4e60-8467-fe25b0af26a0,,Luis Miguel,Carro,R0TULO NO INFORMADO,"438431,59","4471364,54","COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, SIN PREDOMINIO EN PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO",,+34 620450744,Luis_Miguel_Carro@amo.es,"CALLE ALEJANDRO SANCHEZ,22",A23303445,True,X,2022-06-06,2022-06-06
1336,d35a7d89-69db-4591-90c1-2d5de17f9777,,Leonel,Méndez,AUTOSERVICIO MADERA,"438308,59","4471414,54","COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, CON PREDOMINIO EN PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO (AUTOSERVICIO)",,+34 624216349,Leonel_Méndez@bru.es,"CALLE ALEJANDRO SANCHEZ,6",A31440873,False,X,2022-06-06,2022-06-06
1337,06dbcfec-04e6-400f-854e-500e89f5b063,,Lázaro,Acero,FRUTA SANA DEL BARRIO,"438413,59","4471386,54",COMERCIO AL POR MENOR DE CARNICERIA-CHARCUTERIA,,+34 629408422,Lázaro_Acero@torrecilla-alcala.es,"CALLE ALEJANDRO SANCHEZ,17",A74350180,False,C,2022-06-06,2022-06-06
1342,665416d4-f78a-431d-ab87-fa6fda246d98,,Martirio,Ávila,FRUTAS DOMINGO,"438661,59","4471528,54",COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR,,+34 622156705,Martirio_Ávila@nieto.org,"CALLE MERCEDES ARTEAGA,28",A78474742,True,F,2022-06-06,2022-06-06
1345,6df348a4-bc2e-4a60-9340-4350a8d6be64,,Carmelita,Tapia,ALIMENTACION,"438653,59","4471710,54","COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, CON PREDOMINIO EN PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO (AUTOSERVICIO)",,+34 628912504,Carmelita_Tapia@carbajo.net,"CALLE GENERAL RICARDOS,81",A85201604,True,X,2022-06-06,2022-06-06
1347,28eeb154-b2b8-4caf-9b22-9476ff7e4f9e,,Tatiana,Morell,DECO HOUSE,"438566,59","4471611,54",COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS,,+34 620820050,Tatiana_Morell@blanes.es,"CALLE RADIO,8",A05207460,True,X,2022-06-06,2022-06-06
1349,7c2950e1-899b-40db-901d-892abdf12ae1,,Salvador,Lillo,ALIMENTACION,"438956,59","4471960,53",COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS,,+34 626346472,Salvador_Lillo@dalmau.es,"CALLE GENERAL RICARDOS,28",A04938364,False,X,2022-06-06,2022-06-06
1353,7dcf014b-c685-4e74-9753-f5623ea6ecc1,,Jacinta,Tapia,FRUTERIA BOLIVIA,"437709,6","4472185,54",COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR,,+34 625996500,Jacinta_Tapia@escriva-espada.es,"CALLE JOSE MONTALVO,2",A99675902,False,F,2022-06-06,2022-06-06
1356,b34c6f3d-f16d-45cd-b095-f9bd1f6359b3,,Encarnita,Artigas,SUPERMERCADO LATINO,"437850,6","4472033,54",COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS,,+34 620899597,Encarnita_Artigas@lorenzo-casanova.es,"CALLE ALCAUDON,20",A74786969,False,X,2022-06-06,2022-06-06
1357,7f85b552-60de-43df-840c-b4b1c9d28ed8,,Pascuala,Sola,FRUTERIA ISABEL,"438715,59","4471789,54",COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR,,+34 627214822,Pascuala_Sola@quero-teruel.es,"CALLE GENERAL RICARDOS,62",A61868103,False,F,2022-06-06,2022-06-06
1358,a19faf35-914d-4ad8-92f0-26e2312886d3,,Goyo,Capdevila,COMERCIO MINORISTA  DE FRUTAS Y VERDURAS Y ALIMENTACION ENVASADA,"438644,59","4471743,54",COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR,,+34 625103209,Goyo_Capdevila@agusti-sans.org,"CALLE PAULINA ODIAGA,2",A56625562,True,F,2022-06-06,2022-06-06
1363,e8c5993f-7ba1-4d90-9cdf-7196462121bb,,Encarna,Meléndez,FRUTERIA AIMAN,"437469,6","4471486,54",COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR,,+34 625229563,Encarna_Meléndez@rius-comas.es,"CALLE ACEUCHAL,13",A73573776,True,F,2022-06-06,2022-06-06
1364,faac5527-8020-4817-af51-7fe9ae304154,,Angelita,Cortina,ALIMENTACION,"437703,6","4471572,54","COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, SIN PREDOMINIO EN PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO",,+34 620463031,Angelita_Cortina@santamaria-torrents.es,"CALLE CAÑETE,8",A57816631,True,X,2022-06-06,2022-06-06
1365,34b70e5b-617a-40b9-a37b-f18a53e5ea6d,,Clementina,Flor,MERCADONA,"437703,6","4471704,54","COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, CON PREDOMINIO EN PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO (AUTOSERVICIO)",,+34 620359496,Clementina_Flor@montenegro.es,"CALLE FRAGATA,9",A41568808,False,X,2022-06-06,2022-06-06
1367,faa70ba4-5da8-44fa-9dda-f094b2dc2220,,Vera,Amigó,BENI PELUQUERIA,"437166,6","4471411,55",COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,,+34 621695116,Vera_Amigó@alcalde.com,"CALLE PINZON,2",A52693936,False,S,2022-06-06,2022-06-06
1375,64952c35-b653-43a2-949d-ddb0074db97d,,Xiomara,Mate,MEDINA 3 HIPERMERCADO,"437013,6","4471193,55",COMERCIO AL POR MENOR DE CARNICERIA,,+34 626341030,Xiomara_Mate@noguera.com,"CALLE LAGUNA,52",A76563949,False,C,2022-06-06,2022-06-06
1378,842014e3-642c-4e85-9a81-f05b3f70227f,,Gaspar,Vallejo,BP,"436979,6","4471138,55","COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, CON PREDOMINIO EN PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO (AUTOSERVICIO)",,+34 628762583,Gaspar_Vallejo@porras.com,"CALLE OCA,92",A59306673,True,X,2022-06-06,2022-06-06
1379,96769acd-5e70-4f6b-a33d-ffccfd2bc0d9,,Alexandra,Cortés,FRUTAS Y VERDURAS,"437452,6","4471257,54",COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR,,+34 625795588,Alexandra_Cortés@torrents.net,"CALLE OCA,46",A97520977,False,F,2022-06-06,2022-06-06
1380,72088289-9dcc-4636-9fb4-81b316c9b40f,,Federico,Vázquez,TIENDA ALIMENTACI0N,"437437,6","4471396,54",COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS,,+34 622086153,Federico_Vázquez@tello.es,"CALLE ACEUCHAL,89",A57632440,True,X,2022-06-06,2022-06-06
1383,31a4b88e-74d6-4e83-b8c3-4285eee78ee7,,Miguel Ángel,Barranco,ALMACEN DE FRUTAS FAVORITA,"437001,6","4471478,55",COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR,,+34 622227649,Miguel_Ángel_Barranco@ramirez.es,"CALLE VIA CARPETANA,16",A00554245,True,F,2022-06-06,2022-06-06
1387,5c1bc560-d675-4343-b38d-4b5366287b8e,,Candelas,Company,FRUTAS  SANA,"437304,6","4471220,54",COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR,,+34 628462158,Candelas_Company@cardenas.com,"CALLE OCA,64",A29802792,False,F,2022-06-06,2022-06-06
1392,d8da36c7-82cd-4d49-a97d-de5bc56eca5b,,Aura,Cruz,GALP,"436996,6","4471496,55",COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS,,+34 629995385,Aura_Cruz@navarro.org,"CALLE LAGUNA,153",A83477311,False,X,2022-06-06,2022-06-06
1399,d288b0be-636d-4bc5-a602-df20750e20c8,,Victor,Benito,INFORMATICA,"436974,6","4471114,55","COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, SIN PREDOMINIO EN PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO",,+34 626482246,Victor_Benito@jove.com,"CALLE OCA,87",A58287265,True,X,2022-06-06,2022-06-06
1407,28558394-261d-4c47-91ec-ce5c3c31d469,,Nayara,Campillo,ALIMENTACI0N-PAN DE HORNO,"436676,6","4470830,55",COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS,,+34 627010081,Nayara_Campillo@barba.com,"CALLE GUABAIRO,28",A83525125,True,X,2022-06-06,2022-06-06
1408,710a901f-ff67-40d3-8b94-0fb08a71d99f,,Victor Manuel,Busquets,CAFESSIA,"436108,6","4470114,55",COMERCIO AL POR MENOR DE HELADOS SIN OBRADOR,,+34 627915145,Victor_Manuel_Busquets@gordillo-peral.es,"CALLE PARQUE EUGENIA DE MONTIJO,34",A63620725,False,H,2022-06-06,2022-06-06
1410,9c7ab310-8362-44c7-9ccb-e363d8076995,,Andrea,Echevarría,ALIMENTACION FRUTERIA BAZAR,"436672,6","4470623,55",COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS,,+34 622222893,Andrea_Echevarría@lledo.net,"CALLE NUESTRA SEÑORA DE LA LUZ,31",A26604552,True,X,2022-06-06,2022-06-06
1411,f1d195a7-1458-4b3e-8eb0-aad27754b53c,,Lupe,Beltran,BON PAN,"436588,6","4470598,55",COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,,+34 626604376,Lupe_Beltran@luz.com,"AVENIDA NUESTRA SEÑORA DE FATIMA,55",A76681495,True,R,2022-06-06,2022-06-06
1412,3278b020-7d36-49c1-9c7e-26edf6f8ac93,,Nilda,Marqués,ROTULO NO INFORMADO,0,0,COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR,,+34 622233926,Nilda_Marqués@silva-llamas.es,"CALLE MONSEÑOR OSCAR ROMERO,80",A19666544,False,P,2022-06-06,2022-06-06
1414,f848d637-943b-43c2-9e16-929ce6c45d9f,,Claudio,Coello,PESCADERIA,"436547,6","4470734,55",COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR,,+34 620818118,Claudio_Coello@lopez.com,"CALLE NUESTRA SEÑORA DE LA LUZ,60",A89775376,False,P,2022-06-06,2022-06-06
1418,c661c70c-c454-4659-a120-7ff5b3835577,,Esteban,Pallarès,JAMONERIA FOLGADO,"437409,6","4471118,54",COMERCIO AL POR MENOR DE CARNICERIA,,+34 622392273,Esteban_Pallarès@palacios.com,"CALLE ALONDRA,24",A31899038,False,C,2022-06-06,2022-06-06
1419,2001bb50-76cb-42e6-82af-71d6431cc6f1,,Amelia,Sáez,MANTEQUERIA Y FIAMBRES,"437474,6","4471006,54",COMERCIO AL POR MENOR DE CHARCUTERIA,,+34 629592905,Amelia_Sáez@espanol-pareja.com,"CALLE ALDAPA,84",A34387559,True,C,2022-06-06,2022-06-06
1420,4f24820e-e2ca-4667-a9ec-2504f07788de,,Adalberto,Navarrete,HUEVERIA,"437425,6","4471116,54","COMERCIO AL POR MENOR DE AVES, HUEVOS Y CAZA SIN OBRADOR",,+34 624019234,Adalberto_Navarrete@moliner.org,"CALLE EDUARDO MORALES,19",A85584305,False,C,2022-06-06,2022-06-06
1422,ae149681-33fd-4d1a-b63f-64187a3fa7cd,,Vicente,Rocha,CARPINTERIA EN ALUMINIO Y PVC,"437204,6","4470729,54",COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR,,+34 624565057,Vicente_Rocha@barriga.es,"PASEO MARCELINO CAMACHO,3",A20849977,True,F,2022-06-06,2022-06-06
1424,0d68de21-5031-4532-b955-18d1322cc564,,Reina,Lladó,FRUTAS PILAR,"437269,6","4470997,54",COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR,,+34 629566182,Reina_Lladó@espinosa.com,"CALLE CASTROJERIZ,8",A17669717,True,F,2022-06-06,2022-06-06
1434,05d1378b-46c5-4e16-a977-68c47fd60797,,Osvaldo,Luna,ALIMENTACION,"437482,6","4471084,54",COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA SIN OBRADOR,,+34 624541310,Osvaldo_Luna@pinilla.es,"CALLE ALONDRA,23",A39560451,False,R,2022-06-06,2022-06-06
1435,3ed324e7-8903-4a64-b543-9ba1d336419f,,José Ángel,Criado,LACTEOS CABALLERO,"437517,6","4471068,54",COMERCIO AL POR MENOR DE CHARCUTERIA,,+34 622412744,José_Ángel_Criado@marmol.org,"CALLE MATILDE HERNANDEZ,12",A32600572,False,C,2022-06-06,2022-06-06
1437,72fadf2b-db5b-4cd9-9152-0760291d360f,,Chucho,Bilbao,FRUTERIA ,"437602,6","4470926,54",COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR,,+34 628377636,Chucho_Bilbao@maestre.com,"CALLE GENERAL RICARDOS,1",A09049070,False,F,2022-06-06,2022-06-06
1438,7baad660-b765-4ac4-be40-311ae70648ce,,Damián,Madrid,PESCADERIA,"437588,6","4470898,54",COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR,,+34 622434952,Damián_Madrid@blanch-mate.com,"CALLE GENERAL RICARDOS,188",A33202295,False,P,2022-06-06,2022-06-06
1442,b9dd3847-5355-4bdc-aa2f-2380ae62c0e4,,Osvaldo,Gonzalez,CARNICERIA,"437569,6","4471098,54",COMERCIO AL POR MENOR DE CARNICERIA,,+34 621462378,Osvaldo_Gonzalez@plaza-ibanez.es,"CALLE MATILDE HERNANDEZ,59",A49032496,True,C,2022-06-06,2022-06-06
1449,32ca1525-c124-4f99-8862-79f1e6273e9c,,Lola,Guillen,"CARNICERIA, CAHARCUTERIA","438000,59","4470675,54",COMERCIO AL POR MENOR DE CARNICERIA-SALCHICHERIA,,+34 625977115,Lola_Guillen@comas-raya.es,"CALLE PEDRO DOMINGO,25",A80791985,True,C,2022-06-06,2022-06-06
1451,572c02ff-4d5c-41d9-b5c5-95a71dccdefe,,Camilo,Rey,MANTEQUERIA,"438007,59","4470521,54",COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,,+34 627695094,Camilo_Rey@goicoechea.com,"CALLE ALVAREZ ABELLAN,2",A90905057,True,S,2022-06-06,2022-06-06
1453,aa6c2faa-63d8-4ba2-a375-43508964e6d6,,Ruth,Viana,FRUTAS VENTURA,"437977,59","4470412,54",COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR,,+34 628732119,Ruth_Viana@pina.es,"CALLE CAMINO VIEJO DE LEGANES,134",A10848708,True,F,2022-06-06,2022-06-06
1455,dd618545-ac5e-4c54-97f9-70ad13ec9cbd,,Gabriela,Vizcaíno,CONGELADOS,"437894,59","4470278,54",COMERCIO AL POR MENOR DE CONGELADOS,,+34 622379194,Gabriela_Vizcaíno@sebastian-castello.es,"CALLE CAMINO VIEJO DE LEGANES,154",A79931518,True,P,2022-06-06,2022-06-06
1457,d51c619a-eebe-404a-83d5-e71deb25556a,,Manu,Alcántara,FRUTAS Y VERDURAS,"437416,59","4469934,54",COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR,,+34 621675490,Manu_Alcántara@gilabert-frutos.com,"CALLE CARCASTILLO,25",A37719395,True,F,2022-06-06,2022-06-06
1458,233c91e5-4977-4201-bf5d-275086664478,,Gervasio,Marín,POLLERIA,"436507,59","4469282,55","COMERCIO AL POR MENOR DE AVES, HUEVOS Y CAZA SIN OBRADOR",,+34 623680627,Gervasio_Marín@quero-figuerola.net,"CALLE AGUACATE,24",A93293611,False,C,2022-06-06,2022-06-06
1463,65420ffe-65b4-46cf-9e83-95434a5ebfb7,,Lucas,Granados,FRUTAS GUTIERREZ,"436249,59","4469526,55",COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR,,+34 627210749,Lucas_Granados@penalver.net,"CALLE DOCTOR JERONIMO IBORRA,107",A47619443,False,F,2022-06-06,2022-06-06
1465,b94abd5d-8ac6-40eb-bbf6-c78b23982142,,Saturnina,Solera,POLLERIA,"435525,6","4469188,56","COMERCIO AL POR MENOR DE AVES, HUEVOS Y CAZA SIN OBRADOR",,+34 623543996,Saturnina_Solera@alberdi-morera.com,"CALLE AGUILAR DEL RIO,4",A60822657,True,C,2022-06-06,2022-06-06
1468,69e20547-82ff-48f1-96b2-0f1e0a70d6c7,,Priscila,Gallart,CHARCUTERIA ALIMENTACION /PTO 31 Y 32,"436656,59","4469837,55",COMERCIO AL POR MENOR DE CHARCUTERIA,,+34 620897877,Priscila_Gallart@heredia.com,"CALLE FEDERICO GRASES,28",A45085081,True,C,2022-06-06,2022-06-06
1472,df944a58-8ba8-4712-854a-e46c537d75ef,,Conrado,Estrada,FRUTOS SECOS MIGUEL ANGEL CONGELADOS LA PACENS/PTO 21 Y 22,"437817,59","4470103,54",COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,,+34 626270990,Conrado_Estrada@aleman.es,"PLAZA ALCALDE BRELL,243",A57657913,False,S,2022-06-06,2022-06-06
1474,bd0a96b0-0592-4e97-b3d1-454ab0b7976f,,Maximiano,Casals,SR (PESCADERIA),"438167,59","4470288,54",COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR,,+34 623332976,Maximiano_Casals@chamorro.com,"AVENIDA ABRANTES,20",A44160720,True,P,2022-06-06,2022-06-06
1475,87588f3c-d256-4ad2-a193-ac99a8f01f63,,Azahar,Sacristán,SR (POLLERIA),"438138,59","4470186,54","COMERCIO AL POR MENOR DE AVES, HUEVOS Y CAZA SIN OBRADOR",,+34 620241673,Azahar_Sacristán@heras.es,"AVENIDA ABRANTES,93",A36490920,True,C,2022-06-06,2022-06-06
1477,83a0d0c2-8852-4f23-afec-250c59fdd86b,,Mario,Sacristán,CARNICERIA,"436052,59","4469146,55",COMERCIO AL POR MENOR DE CARNICERIA,,+34 622350208,Mario_Sacristán@franch-atienza.es,"AVENIDA CARABANCHEL ALTO,58",A06480839,True,C,2022-06-06,2022-06-06
1480,a0934ba0-e1d9-43de-bfa5-a1d4078b5399,,Wálter,Echevarría,MARIANO MARTIN,"437991,59","4470400,54",COMERCIO AL POR MENOR DE CARNICERIA,,+34 621964230,Wálter_Echevarría@sole.com,"CALLE CAMINO VIEJO DE LEGANES,171",A74896692,True,C,2022-06-06,2022-06-06
1481,a9a894cd-f448-4bd2-84d1-1339889b93fc,,Mamen,Portillo,PESCADERIA,"437982,59","4470386,54",COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR,,+34 625309312,Mamen_Portillo@castells.com,"CALLE CAMINO VIEJO DE LEGANES,177",A44324888,False,P,2022-06-06,2022-06-06
1487,00d060ff-171a-4286-bf76-63849d7a3a36,,Fabiola,Quevedo,CASQUERIA,"438031,59","4470357,54",COMERCIO AL POR MENOR DE CASQUERIA,,+34 624380518,Fabiola_Quevedo@sacristan.es,"CALLE EULALIA PAINO,5",A73966142,False,C,2022-06-06,2022-06-06
1488,4547c81d-f5f2-442c-bef9-5465cbe88b0f,,Lucio,Diez,POLLERIA,"438324,59","4470583,54","COMERCIO AL POR MENOR DE AVES, HUEVOS Y CAZA SIN OBRADOR",,+34 628434811,Lucio_Diez@pazos.com,"CALLE ARGUESO,11",A49352024,True,C,2022-06-06,2022-06-06
1489,b958d41b-00f7-4a48-bc28-2c02d52abb70,,Verónica,Barrena,ESCORIAL SERRANO,"438314,59","4470582,54",COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR,,+34 628809308,Verónica_Barrena@carbonell.org,"CALLE ARGUESO,11",A94524400,False,F,2022-06-06,2022-06-06
1491,bf7a2a4a-480d-4b11-947b-2206ce9f5d4d,,Carmen,Julián,POLLERIA FRANCISCO FELIPE,"438168,59","4470581,54","COMERCIO AL POR MENOR DE AVES, HUEVOS Y CAZA SIN OBRADOR",,+34 621936162,Carmen_Julián@murillo.es,"CALLE PELICANO,27",A18176352,True,C,2022-06-06,2022-06-06
1493,b849dac5-dba8-4977-8387-e6110f69f2a2,,Donato,Lucas,CARNICERIA LA LUPANA,"438286,59","4470600,54",COMERCIO AL POR MENOR DE CARNICERIA,,+34 622382385,Donato_Lucas@benavides.es,"CALLE RODRIGUEZ VEGA,15",A43833465,True,C,2022-06-06,2022-06-06
1497,34dc8cfc-0512-46f6-bf05-1065dd3673be,,Isabela,Sáenz,PESCADERIA,"437083,6","4471502,55",COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR,,+34 629515560,Isabela_Sáenz@aparicio.es,"TRAVESIA PINZON,7",A85038309,False,P,2022-06-06,2022-06-06
1498,b485fe97-d762-42d7-af9f-84fdb6d54361,,Felisa,Tejada,AVES JARAMILLO,"437407,6","4471169,54",COMERCIO AL POR MENOR DE CARNICERIA,,+34 628879863,Felisa_Tejada@madrigal-montes.es,"CALLE EDUARDO MORALES,16",A63511901,True,C,2022-06-06,2022-06-06
1502,a2157e6f-39cb-43fa-ba57-fd040dec536f,,Fortunata,Cervantes,FRUTAS HERNANDEZ,"436649,59","4469151,55",COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR,,+34 627603209,Fortunata_Cervantes@benavente.org,"CALLE AGUACATE,46",A94376927,True,F,2022-06-06,2022-06-06
1503,e8318926-739b-4169-baaa-e8640200ccff,,Ale,Blazquez,CASQUERIA A OLOZAGA,"437041,58","4468883,54",COMERCIO AL POR MENOR DE CASQUERIA,,+34 626484662,Ale_Blazquez@comas.es,"CALLE AGUACATE,47",A61158495,False,C,2022-06-06,2022-06-06
